42926	0
4341	0
8428	0
974	0
1695	0
93	1
11	1
606	1
1513	1
1555	1
276	1
27475	1
1384	1
1106	2
2705	2
7356	3
6434	3
9387	3
43873	3
12512	3
12879	3
1133	4
26608	4
9491	5
10221	5
15527	5
12929	6
9383	6
1167	6
5372	6
3807	6
19316	6
39699	6
19202	7
21325	7
18694	7
8260	7
11719	7
8619	7
9818	7
30182	7
693	8
7306	8
19301	9
2785	9
11411	9
1221	10
2653	10
11336	10
14690	11
20167	11
24054	11
28017	12
39142	12
1418	13
11358	13
9155	13
15834	13
2675	13
4837	13
38035	14
38551	14
13195	15
19456	15
7984	16
905	16
896	16
2464	16
10209	16
2631	17
19793	17
27311	18
15733	18
8391	19
25074	19
4901	20
3144	20
8311	21
6931	21
12073	21
12513	21
4855	21
12110	21
20701	21
41329	21
18161	21
7752	22
18035	22
16385	23
14889	23
11400	23
3288	23
10759	23
8470	24
47679	24
31406	24
13580	24
11179	24
24069	24
15958	24
24082	24
15029	24
1523	25
7993	25
420	26
4131	26
14371	27
14370	27
28	28
98	28
20	28
1325	28
3487	28
95	28
213	28
5962	28
8569	29
11634	29
2656	29
8400	29
5543	30
15096	30
18635	31
12686	31
20364	31
41345	31
21380	32
19459	32
45421	32
32299	32
10086	33
28890	33
12646	34
19733	34
410	35
17242	35
21166	35
11306	35
6480	36
10577	36
11051	37
2858	37
816	37
9225	37
6401	37
12594	37
10578	37
4745	37
890	37
4544	38
10251	38
11500	39
11532	39
4457	39
4013	39
8059	40
7342	40
9804	41
8246	41
8397	42
2733	42
48437	43
37538	43
16333	44
18240	44
37331	44
4915	44
35671	44
29579	44
14036	44
51184	45
41169	45
6872	46
4820	46
16674	46
4798	47
11348	47
10445	47
8652	47
12692	47
8519	48
2710	48
9084	48
8435	48
8143	49
15826	49
8269	50
20146	50
9895	50
13082	50
5624	50
28682	51
15167	51
19113	51
26048	51
20845	52
5227	52
10689	53
15913	53
23799	53
20869	54
3274	54
19372	54
7845	55
29258	55
1356	56
2448	56
5618	56
9483	57
12832	57
7343	58
21130	58
11859	59
12940	59
18561	59
15757	60
6467	60
26028	60
1512	60
19307	60
939	61
4365	61
8023	61
18438	62
7849	62
13060	63
14783	63
11554	64
13069	64
8553	65
23806	65
18727	66
31015	66
12081	67
61543	67
41120	68
51227	68
10777	69
29399	69
863	70
23372	70
1235	71
18442	71
28776	72
18230	72
4290	73
7949	73
4860	74
56393	74
421	75
16403	75
9545	75
7751	75
8966	75
19265	76
3180	76
6519	76
2788	77
10787	77
15831	78
412	78
20823	78
21321	79
7384	79
7890	79
12955	79
40680	79
21126	80
10615	80
12538	81
13232	81
36496	82
7823	82
18695	82
10691	83
2531	83
2042	84
19779	84
