68	233
68	337
68	231
68	176
68	453
68	5657
68	6905
68	258
68	28930
68	6386
68	2886
68	1407
68	13180
68	14665
68	4319
68	13146
68	25097
68	9168
68	13214
68	2978
68	6257
68	24058
68	13293
68	8621
68	24409
68	19663
68	8069
68	18027
68	12331
68	2184
68	4615
68	2132
68	7574
68	11008
68	11724
68	14019
68	31047
68	9240
68	20694
68	20996
68	10293
68	24185
68	2039
68	11420
68	11461
68	5765
68	2698
68	4459
68	5375
68	20245
68	4011
68	2054
68	17501
68	3839
68	17387
68	3860
68	3200
68	24255
68	22879
68	2745
68	288
15	233
15	337
15	423
15	231
15	176
15	453
15	726
15	927
15	355
15	7116
15	10430
15	13526
15	10323
15	2620
15	15177
15	8657
15	876
15	1434
15	6250
15	4975
15	6300
15	28351
15	9523
15	11388
15	18677
15	18130
15	24271
15	11928
15	13343
15	28927
15	16197
15	8669
15	17275
15	5027
15	7360
15	6132
15	2609
15	9006
15	2407
15	17363
15	6388
15	68
15	1103
10	68
10	233
10	423
10	176
10	2000
10	2078
10	1889
10	9156
10	4000
10	126
10	6386
10	6899
10	1071
10	9101
10	5577
10	7581
10	10502
10	2726
10	7116
10	6433
10	24341
10	14831
10	15664
10	1783
10	2565
10	22604
10	20264
10	12002
10	4918
10	2338
10	13848
10	8453
10	8955
10	12186
10	14044
10	27819
10	12504
10	1758
10	15077
10	28269
10	21909
10	23135
10	20706
10	8677
10	3339
10	5174
10	2066
10	28651
10	27211
10	25766
10	3547
10	11578
10	1325
10	204
10	1312
10	3005
10	21465
10	6030
10	7948
10	4013
10	5369
10	5407
10	5658
10	21781
10	6359
10	6524
10	2816
10	15116
10	10542
10	3707
10	11664
10	6929
10	5159
10	2339
10	11507
10	12661
10	16610
10	20274
10	5833
10	20373
10	15082
10	19858
10	11252
10	16613
10	4322
10	6709
10	2886
10	8583
10	8524
10	11849
10	7229
10	1868
10	7981
10	4071
10	9909
10	6347
10	17416
10	6450
10	9864
10	5423
10	21232
10	9799
10	11562
10	10369
10	12537
10	3492
10	6851
10	23579
10	14101
10	2407
10	6577
10	3247
10	3173
10	18552
10	5134
10	2949
337	11106
337	26495
337	6250
337	233
233	15991
233	7470
25	15
25	337
25	233
25	58
25	187
25	104
25	726
25	60
25	41
25	176
25	35
25	159
25	224
25	143
25	318
25	279
25	355
25	957
25	293
25	614
25	440
25	1197
25	605
25	411
25	1384
25	1046
25	2613
25	1191
25	3989
25	1672
25	2954
25	8830
25	308
25	1656
25	567
25	1009
25	2622
25	851
25	5179
25	455
25	7364
25	1695
25	848
25	3213
25	1107
25	3681
25	449
25	1680
25	657
25	543
25	2267
25	1561
25	3668
25	2094
25	3890
25	421
25	327
25	4494
25	203
25	4524
25	3714
25	1325
25	2448
25	415
25	715
25	3366
25	204
25	2591
25	5544
25	7581
25	5562
25	1434
25	4247
25	4975
25	164
25	68
25	10206
25	73
25	185
25	1063
4	68
4	15
4	10
4	337
4	233
4	73
4	1063
4	185
4	423
4	58
4	187
4	379
4	231
4	5
4	502
4	453
4	726
4	883
4	265
4	116
4	463
4	442
4	159
4	864
4	39
4	221
4	326
4	173
4	303
4	63
4	143
4	224
4	49
4	192
4	279
4	355
4	293
4	547
4	77
4	508
4	323
4	375
4	847
4	614
4	589
4	997
4	305
4	854
4	2924
4	1755
4	5179
4	10266
4	1384
4	1046
4	455
4	7364
4	4460
4	848
4	15395
4	3213
4	1577
4	851
4	449
4	2176
4	657
4	3742
4	1656
4	61
4	2267
4	5863
4	1561
4	3668
4	2954
4	327
4	2690
4	2094
4	3890
4	945
4	3347
4	2645
4	48
4	2804
4	3337
4	3253
4	4169
4	1148
4	3711
4	562
4	4915
4	3357
4	21160
4	1661
4	1662
4	2953
4	5257
4	2449
4	9381
4	2734
4	5660
4	880
4	403
4	1567
4	4652
4	680
4	4227
4	774
4	2766
4	3036
4	10298
4	977
4	7930
4	1130
4	1189
4	14108
4	2559
4	1077
4	2420
4	5881
4	3102
4	4292
4	4911
4	5130
4	5319
4	658
4	5335
4	9787
4	2037
4	8961
4	1823
4	2945
4	8642
4	313
4	6215
4	8278
4	10882
4	411
4	12091
4	3297
4	236
4	75
4	157
4	523
4	154
58	68
58	337
58	233
58	176
58	726
58	453
58	355
58	26939
58	12331
58	4431
58	14723
58	20233
58	7470
58	1369
58	6334
58	7492
58	3314
58	4821
58	12042
58	3153
58	423
523	68
523	288
523	15
523	337
523	73
523	25
523	185
523	104
523	379
523	231
523	5
523	726
523	60
523	41
523	463
523	116
523	265
523	328
523	159
523	221
523	173
523	39
523	303
523	659
523	1884
523	318
523	355
523	77
523	50
523	547
523	847
523	508
523	284
523	323
523	614
523	997
523	589
523	587
523	467
523	1633
523	394
523	2924
523	1258
523	2341
523	17869
523	4378
523	7364
523	1695
523	848
523	3213
523	1577
523	2176
523	449
523	3681
523	657
523	1656
523	3442
523	61
523	2267
523	1543
523	3668
523	2690
523	2094
523	1638
523	421
523	945
523	4494
523	2804
523	14187
523	3337
523	4169
523	4915
523	8402
523	21160
523	4723
523	4950
523	1662
523	2449
523	2953
523	5257
523	2734
523	880
523	1567
523	403
523	1570
523	4227
523	2157
523	2232
523	3706
523	774
523	3036
523	10298
523	7930
523	831
523	4003
523	1950
523	1130
523	2278
523	1189
523	2635
523	1077
523	2559
523	2420
523	16861
523	7685
523	4292
523	5130
523	11727
523	5149
523	5319
523	658
523	5942
523	8961
523	8642
523	1665
523	24457
523	3579
523	17788
523	21441
523	157
523	236
523	75
523	154
104	68
104	15
104	10
104	337
104	58
104	3742
104	3139
104	726
104	453
104	957
104	259
104	3668
104	1543
104	1046
104	176
104	5
104	60
104	442
104	159
104	35
104	355
104	614
104	5179
104	455
104	4460
104	3213
104	6839
104	657
104	2324
104	2267
104	61
104	1119
104	3890
104	2094
104	1561
104	1333
104	4494
104	203
104	76
104	10733
104	5093
104	2278
104	17865
104	5614
104	12527
104	23860
104	411
104	1191
104	379
104	187
73	15
73	337
73	423
73	104
73	187
73	5
73	726
73	453
73	60
73	41
73	231
73	442
73	35
73	224
73	318
73	279
73	927
73	355
73	313
73	293
73	614
73	605
73	411
73	1384
73	1046
73	1191
73	538
73	2324
73	48
73	3989
73	1672
73	1119
73	308
73	1676
73	3742
73	1009
73	851
73	4378
73	848
73	1107
73	449
73	2176
73	1680
73	657
73	61
73	2267
73	5863
73	1543
73	421
73	756
73	2645
73	4494
73	9269
73	1318
73	4524
73	2957
73	415
73	3366
73	1427
73	1113
73	6300
73	7948
73	2591
73	12204
73	4322
73	5544
73	2544
73	6637
73	2984
73	164
73	13217
73	185
73	1063
154	15
154	10
154	337
154	233
154	185
154	73
154	187
154	104
154	726
154	453
154	60
154	463
154	70
154	442
154	159
154	35
154	39
154	173
154	221
154	864
154	74
154	172
154	303
154	355
154	174
154	77
154	284
154	508
154	323
154	614
154	440
154	589
154	191
154	394
154	1633
154	2924
154	1258
154	1755
154	5179
154	1084
154	1384
154	1046
154	9973
154	4460
154	7364
154	1695
154	3213
154	1577
154	851
154	1009
154	449
154	3681
154	1680
154	657
154	1656
154	3827
154	3442
154	1676
154	1543
154	2954
154	1119
154	327
154	421
154	1638
154	3305
154	4433
154	3711
154	1148
154	21160
154	3357
154	4915
154	4950
154	1662
154	2449
154	5257
154	2734
154	5660
154	1567
154	4227
154	680
154	2157
154	3706
154	2766
154	3036
154	831
154	1950
154	2278
154	1130
154	14108
154	1189
154	4335
154	1077
154	2559
154	2635
154	2420
154	2055
154	5881
154	16861
154	3102
154	4911
154	5130
154	16975
154	11727
154	4103
154	5149
154	17865
154	5319
154	658
154	5335
154	9787
154	7884
154	2037
154	5942
154	2945
154	2226
154	8642
154	346
154	27690
154	11470
154	9431
154	12155
154	6193
154	20954
154	411
154	2583
154	15991
154	157
154	236
154	75
231	233
231	726
231	14586
231	6592
231	14978
231	14083
231	13677
231	5542
231	12937
231	10433
231	17294
231	19173
231	23637
231	7825
231	6520
231	8771
231	590
231	176
5	15
5	337
5	233
5	423
5	58
5	176
5	231
5	3268
5	355
5	440
5	726
5	411
5	3366
5	1113
5	7094
5	6138
5	5733
5	502
453	337
453	5657
453	4071
453	726
726	233
726	6232
185	15
185	233
185	187
185	379
185	502
185	5
185	726
185	453
185	41
185	60
185	159
185	35
185	659
185	143
185	318
185	192
185	355
185	614
185	503
185	1024
185	411
185	1046
185	1384
185	2613
185	4683
185	7940
185	1191
185	48
185	2954
185	1119
185	3827
185	1676
185	3742
185	1312
185	2622
185	1084
185	455
185	4460
185	1695
185	6839
185	3213
185	1107
185	3681
185	3668
185	3890
185	945
185	2690
185	3305
185	4494
185	3636
185	203
185	6902
185	2841
185	1325
185	1427
185	5192
185	204
185	7948
185	2591
185	3148
185	3413
185	2609
185	1434
185	4975
185	3005
185	5749
423	288
423	233
423	176
423	231
423	453
423	355
423	21006
423	32665
423	13986
423	6250
423	8669
423	13467
423	2798
423	10237
423	22268
423	10835
423	7492
423	15991
423	6712
423	1796
423	12894
423	15138
60	68
60	10
60	8830
60	423
60	5
60	453
60	293
60	957
60	614
60	440
60	8695
60	21904
60	2583
60	1084
60	3213
60	1107
60	1577
60	1191
60	2954
60	13144
60	13143
60	2324
60	7364
60	233
60	4494
60	1333
60	355
60	1656
60	2094
60	26144
60	19645
60	883
60	41
116	15
116	233
116	337
116	73
116	25
116	423
116	58
116	104
116	231
116	176
116	5
116	502
116	453
116	60
116	41
116	883
116	159
116	35
116	1665
116	224
116	659
116	192
116	318
116	355
116	440
116	614
116	174
116	50
116	394
116	2341
116	2924
116	1258
116	1084
116	1046
116	1384
116	4460
116	3213
116	6839
116	2622
116	449
116	3681
116	657
116	1680
116	3742
116	1656
116	3442
116	3827
116	1676
116	2267
116	61
116	756
116	1107
116	3347
116	1638
116	421
116	945
116	4494
116	878
116	589
116	1541
116	1904
116	1434
116	4378
116	5863
116	1119
116	2954
116	638
116	848
116	1543
116	293
116	2094
116	22709
116	328
116	70
116	265
116	463
176	337
176	233
176	726
176	2231
176	7788
176	7360
176	2412
176	17294
176	13418
176	18572
176	15746
176	14542
176	16062
176	6514
176	3779
176	13183
176	21011
176	2060
21	10
21	1103
21	15
21	288
21	58
21	423
21	231
21	176
21	99
21	109
21	1616
21	11183
21	293
21	259
21	719
21	1665
21	614
21	159
21	6103
21	3254
21	1369
21	1067
21	18899
21	15496
21	6229
21	7557
21	9891
21	3714
21	17217
21	847
21	323
21	508
21	266
21	375
21	503
21	9365
21	997
21	589
21	1348
21	6977
21	543
21	4844
21	9548
21	6701
21	6323
21	17259
21	6720
21	10735
21	611
21	8550
21	12929
21	22125
21	12280
21	20269
21	9953
21	22458
21	3578
21	26916
21	27217
21	2558
21	20661
21	1672
21	4378
21	16286
21	23439
21	29861
21	6588
21	1882
21	5544
21	21255
21	1526
21	171
21	3094
21	11258
21	12177
21	3499
21	11791
21	4892
21	13872
21	14810
21	3389
21	10895
21	7747
21	21012
21	6079
21	1312
21	308
21	41
21	60
21	883
21	47
21	396
21	2402
21	10323
21	8158
21	2582
21	17228
21	14358
21	22335
21	15566
21	5201
21	12829
21	3381
21	17416
21	12728
21	23343
21	4465
21	8291
21	2306
21	25317
21	15403
21	9824
21	29380
21	4146
21	3413
21	27887
21	9809
21	11507
21	17441
21	29531
21	185
21	73
21	1063
21	6597
21	14241
21	5332
21	3142
21	5323
21	30661
21	187
21	5134
21	1564
21	16901
21	10021
21	2917
21	30174
21	18048
21	13283
21	22341
21	12338
21	8953
21	5407
21	34001
21	143
21	289
21	192
21	1191
21	18045
21	14399
21	3492
21	26509
21	48
21	2324
21	20706
21	5369
21	1529
21	6656
21	17786
21	16067
21	18108
21	5162
21	6611
21	9017
21	33363
21	5870
21	233
21	1755
21	14658
21	5015
21	9552
21	2979
21	8892
21	17387
21	45
21	479
21	263
21	8
41	15
41	8830
41	423
41	5
41	231
41	453
41	259
41	10595
41	23812
41	5179
41	1384
41	1107
41	1577
41	657
41	1543
41	12541
41	30150
41	4460
41	4697
41	355
41	2267
41	5863
41	1561
41	203
41	3636
41	26144
41	2623
41	883
159	68
159	15
159	2949
159	233
159	337
159	58
159	423
159	5
159	502
159	726
159	60
159	41
159	176
159	259
159	293
159	440
159	2023
159	20189
159	5179
159	1384
159	3213
159	1577
159	2094
159	4494
159	14407
159	2324
159	48
159	19394
159	4460
159	308
159	3636
159	927
159	355
159	1113
159	7940
159	3668
159	2608
159	4279
159	18572
159	7360
159	61
159	1561
159	1119
159	35
159	442
463	68
463	15
463	337
463	25
463	185
463	58
463	379
463	231
463	453
463	726
463	883
463	313
463	143
463	49
463	659
463	1884
463	192
463	927
463	355
463	174
463	394
463	467
463	1633
463	2924
463	1755
463	1258
463	1084
463	1384
463	4460
463	6839
463	3213
463	2622
463	1009
463	449
463	1680
463	657
463	1656
463	1676
463	3442
463	61
463	327
463	1107
463	2645
463	3305
463	3347
463	421
463	2957
463	4494
463	1333
463	9090
463	878
463	17383
463	1541
463	589
463	1434
463	876
463	411
463	4378
463	455
463	1561
463	1119
463	15395
463	848
463	4975
463	3668
463	293
463	4322
463	7634
463	5027
463	164
463	70
463	265
463	328
313	15
313	10
313	337
313	58
313	423
313	502
313	5
313	453
313	187
313	293
313	259
313	957
313	13914
313	4169
313	3253
313	880
313	614
313	9494
313	21121
313	6658
313	4652
313	6250
313	2124
313	10266
313	14239
313	2021
313	18724
313	10500
313	3297
313	6307
313	14190
313	31543
313	411
313	68
313	231
313	60
313	883
313	2449
313	11183
313	4176
313	605
313	6633
313	4431
313	10237
313	10835
313	499
313	15850
313	8008
313	5375
313	2380
313	14108
313	1695
313	4975
313	1656
313	11562
313	1680
313	15775
313	308
313	5335
313	6114
313	8647
313	8717
313	10733
313	7235
313	5002
313	2060
313	9913
313	7248
313	14710
313	1665
313	719
187	1103
187	337
187	233
187	58
